pid,lot_frontage,lot_area,lot_config,neighborhood,overall_qu,overall_cond,year_blt,exterior_1st,mas_vnr_type,exter_qu,foundation,bsmt_qu,bsmt_exposure,bsmt_unf_sf,total_bsmt_sf,heating_qu,2nd_flr_sf,gr_liv_area,full_bath,half_bath,bedroom_abvgr,kitchen_qu,fireplaces,fireplace_qu,garage_area,wood_deck_sf,mo_sold,year_sold,saleprice
535302200,119.0,10895,Corner,NAmes,5,6,1955,MetalSd,NONE,1,CBlock,3,1,324.0,972.0,2,0,972,1,0,3,2,0,0,305.0,0,6,2010,122500
535304060,70.0,13587,Inside,NAmes,5,5,1958,MetalSd,NONE,1,CBlock,3,3,456.0,988.0,2,0,988,1,0,2,2,0,0,264.0,0,4,2010,119000
535304180,68.0,7922,Inside,NAmes,5,7,1953,VinylSd,NONE,1,CBlock,3,1,326.0,1057.0,2,0,1057,1,0,3,3,0,0,246.0,0,1,2010,109000
535325400,65.0,7898,Corner,NAmes,4,7,1920,MetalSd,NONE,1,BrkTil,3,1,576.0,576.0,3,0,985,1,0,2,2,0,0,676.0,0,4,2010,105000
535327140,60.0,7200,Inside,NAmes,5,7,1955,VinylSd,NONE,1,Slab,0,0,0.0,0.0,4,0,827,1,0,2,2,1,1,392.0,0,4,2010,107500
535350030,85.0,10200,Inside,NAmes,5,7,1954,Wd Sdng,BrkFace,1,CBlock,3,1,404.0,1086.0,3,0,1086,1,0,3,2,0,0,490.0,0,5,2010,144900
535350040,74.0,5868,Inside,NAmes,5,7,1956,MetalSd,NONE,1,CBlock,3,1,448.0,936.0,4,0,936,1,0,2,2,0,0,308.0,0,5,2010,129000
535353190,78.0,17503,Inside,NAmes,6,5,1948,VinylSd,NONE,1,CBlock,3,1,912.0,912.0,2,546,1458,1,0,3,2,1,4,330.0,192,1,2010,97500
535377090,64.0,6979,Inside,OldTown,6,5,1980,Plywood,NONE,1,CBlock,3,1,0.0,1056.0,3,0,1056,0,0,0,2,0,0,576.0,264,6,2010,144000
535401080,,9830,Corner,NAmes,5,7,1959,Wd Sdng,NONE,1,CBlock,3,1,733.0,1063.0,4,0,1287,1,0,3,3,1,4,576.0,364,3,2010,162000
535425010,96.0,11275,Corner,NAmes,7,7,1967,Wd Sdng,BrkFace,2,CBlock,4,1,710.0,710.0,4,1080,2978,2,1,5,3,1,4,564.0,240,6,2010,242000
535450210,60.0,8064,Inside,NAmes,6,8,1948,WdShing,NONE,1,CBlock,3,1,161.0,816.0,2,408,1224,1,0,3,2,0,0,280.0,414,5,2010,132000
535453070,75.0,7500,Inside,NAmes,5,7,1959,BrkFace,NONE,1,CBlock,3,1,0.0,1246.0,4,0,1246,1,1,3,3,0,0,305.0,218,5,2010,154000
535454070,71.0,8520,Corner,NAmes,5,4,1952,BrkFace,NONE,1,CBlock,3,1,403.0,910.0,1,475,1385,2,0,4,2,0,0,720.0,0,6,2010,166000
535456110,60.0,7200,Corner,NAmes,5,7,1951,Wd Sdng,NONE,1,CBlock,3,2,180.0,900.0,2,0,900,1,0,3,3,0,0,576.0,222,5,2010,134800
535457010,87.0,10000,Corner,NAmes,6,6,1962,Wd Sdng,BrkFace,1,CBlock,3,1,1116.0,1116.0,2,0,1116,1,1,3,2,0,0,440.0,0,2,2010,160000
535457090,81.0,7635,Corner,NAmes,5,6,1960,BrkFace,NONE,1,CBlock,3,1,237.0,1175.0,4,0,1175,1,1,3,2,0,0,484.0,0,6,2010,148000
535476350,80.0,9760,Inside,NAmes,6,7,1963,Wd Sdng,BrkFace,1,CBlock,3,4,415.0,1395.0,2,0,1395,1,0,2,2,1,3,440.0,657,5,2010,192000
535477020,70.0,7700,Inside,NAmes,6,5,1966,MetalSd,BrkFace,1,CBlock,3,1,756.0,756.0,2,788,1839,1,1,4,2,1,3,442.0,0,6,2010,155000
902102100,60.0,4800,Corner,OldTown,4,5,1900,Wd Sdng,BrkFace,1,PConc,3,1,661.0,709.0,2,687,1844,1,0,3,2,2,4,240.0,84,1,2010,80400
902104060,55.0,8800,Corner,OldTown,4,7,1910,Wd Sdng,NONE,1,BrkTil,3,1,576.0,576.0,3,348,1140,1,0,3,2,0,0,0.0,0,6,2010,96500
902106130,56.0,4485,Inside,OldTown,5,7,1920,Wd Sdng,NONE,1,PConc,3,1,357.0,936.0,2,0,936,1,0,2,2,1,4,0.0,51,5,2010,109500
902106140,56.0,8960,Inside,OldTown,5,6,1927,WdShing,NONE,1,CBlock,3,1,1008.0,1008.0,3,0,1028,1,0,2,2,1,4,360.0,0,3,2010,115000
902110090,69.0,5805,Inside,OldTown,5,7,1957,MetalSd,NONE,1,CBlock,3,2,0.0,1347.0,3,0,1347,1,0,3,3,0,0,551.0,0,6,2010,143000
902125080,60.0,5790,Corner,OldTown,3,6,1915,VinylSd,NONE,2,CBlock,2,1,840.0,840.0,3,765,1605,2,0,3,2,0,0,379.0,0,5,2010,107400
902125160,47.0,4608,Corner,OldTown,4,6,1945,MetalSd,NONE,1,CBlock,3,1,747.0,747.0,2,0,747,1,0,2,2,0,0,220.0,0,6,2010,80000
902128170,60.0,7200,Corner,OldTown,5,7,1940,MetalSd,Stone,1,CBlock,3,1,278.0,788.0,2,0,804,1,0,2,3,2,4,240.0,0,2,2010,119000
902206040,50.0,5500,Corner,OldTown,5,7,1929,Wd Sdng,NONE,1,BrkTil,3,1,0.0,926.0,2,0,1316,1,0,3,2,0,0,484.0,0,4,2010,130000
902206130,50.0,6900,Corner,OldTown,6,7,1938,MetalSd,NONE,1,PConc,4,1,827.0,827.0,3,424,1251,1,0,3,1,0,0,240.0,0,1,2010,119000
902206220,69.0,11851,Inside,OldTown,5,7,1948,VinylSd,NONE,1,BrkTil,3,1,247.0,1027.0,4,606,1633,1,0,3,3,1,4,240.0,0,6,2010,129000
902206240,,8239,Inside,OldTown,5,6,1920,MetalSd,NONE,1,BrkTil,3,1,832.0,1008.0,2,185,1245,1,0,3,2,0,0,315.0,0,3,2010,100000
902207130,68.0,9656,Inside,OldTown,2,2,1923,AsbShng,NONE,1,BrkTil,2,1,678.0,678.0,2,0,832,1,0,2,2,1,4,780.0,0,6,2010,12789
902207140,60.0,8520,Inside,OldTown,6,8,1928,VinylSd,NONE,1,BrkTil,3,1,624.0,624.0,3,0,720,1,0,2,2,0,0,484.0,106,5,2010,105900
902305110,60.0,9600,Corner,OldTown,8,9,1900,Wd Sdng,NONE,2,BrkTil,3,1,930.0,930.0,2,636,1566,2,0,3,3,0,0,288.0,54,4,2010,150000
902327040,60.0,10800,Inside,OldTown,5,6,1915,MetalSd,NONE,1,PConc,2,1,0.0,686.0,2,686,1652,2,0,4,2,0,0,416.0,0,6,2010,139000
902329030,50.0,9000,Inside,OldTown,8,9,1890,Wd Sdng,NONE,2,Stone,2,1,346.0,346.0,4,1111,2268,3,0,3,3,0,0,624.0,0,4,2010,240000
902401060,100.0,9045,Inside,OldTown,5,3,1910,MetalSd,NONE,1,BrkTil,3,2,840.0,840.0,1,1128,2256,2,0,4,1,0,0,0.0,0,6,2010,76500
902402010,90.0,7407,Inside,OldTown,6,7,1957,MetalSd,NONE,1,CBlock,3,1,312.0,912.0,2,0,1236,1,0,2,2,0,0,923.0,0,4,2010,149700
902402130,60.0,7740,Inside,OldTown,4,7,1910,VinylSd,NONE,1,CBlock,2,1,622.0,622.0,3,622,1363,1,0,3,2,0,0,528.0,0,6,2010,125500
902402250,60.0,11340,Inside,OldTown,4,6,1885,VinylSd,NONE,1,PConc,3,1,777.0,777.0,3,1044,2290,2,0,4,2,0,0,560.0,0,4,2010,122500
902403070,60.0,10560,Inside,OldTown,6,7,1922,Wd Sdng,NONE,1,CBlock,2,1,455.0,738.0,4,602,1470,1,1,2,2,0,0,624.0,0,6,2010,140750
903204040,53.0,5830,Corner,BrkSide,5,6,1950,MetalSd,NONE,1,CBlock,3,1,200.0,988.0,4,582,1612,1,1,3,2,0,0,363.0,0,3,2010,128500
903206120,,7793,Corner,BrkSide,7,7,1922,Wd Sdng,NONE,1,BrkTil,4,1,634.0,1108.0,2,908,2068,1,1,3,3,1,4,315.0,0,5,2010,209500
903225150,50.0,5000,Inside,BrkSide,4,7,1925,MetalSd,NONE,1,BrkTil,3,1,577.0,765.0,2,0,765,1,0,2,3,0,0,200.0,135,4,2010,87000
903226160,50.0,6000,Inside,BrkSide,6,7,1939,MetalSd,NONE,1,BrkTil,3,1,144.0,608.0,2,524,1132,1,0,2,2,0,0,240.0,0,4,2010,134000
903227020,50.0,6000,Inside,BrkSide,6,6,1940,MetalSd,NONE,1,CBlock,3,1,308.0,572.0,4,348,1196,1,1,3,2,2,4,576.0,0,3,2010,128000
903227150,53.0,6360,Corner,BrkSide,5,6,1942,MetalSd,Stone,1,CBlock,3,1,316.0,835.0,2,498,1453,1,1,3,3,2,2,240.0,0,3,2010,132000
903228150,50.0,6000,Inside,BrkSide,6,7,1948,Wd Sdng,NONE,1,CBlock,3,1,480.0,780.0,2,636,1416,1,1,3,2,0,0,312.0,221,3,2010,139900
903232190,52.0,6240,Inside,BrkSide,5,7,1936,VinylSd,NONE,1,CBlock,3,1,252.0,528.0,3,492,1040,1,0,2,2,0,0,624.0,306,5,2010,123900
903233120,52.0,6240,Inside,BrkSide,5,5,1930,MetalSd,NONE,1,BrkTil,3,1,480.0,928.0,2,608,1536,2,0,4,2,1,4,480.0,0,3,2010,138400
903234050,51.0,6120,Inside,OldTown,6,5,1923,Wd Sdng,NONE,1,BrkTil,2,1,164.0,1124.0,2,0,1068,1,0,2,2,1,4,288.0,0,3,2010,109500
903425110,50.0,10300,Inside,OldTown,7,6,1921,Stucco,NONE,1,BrkTil,3,1,576.0,576.0,3,808,1710,2,0,3,2,0,0,480.0,12,4,2010,140000
903426180,57.0,8094,Inside,OldTown,4,5,1915,MetalSd,NONE,1,CBlock,3,1,888.0,888.0,4,1074,1962,1,1,4,2,1,3,572.0,160,6,2010,149500
903426200,60.0,12900,Inside,OldTown,6,8,1912,Wd Sdng,NONE,2,PConc,3,1,780.0,780.0,4,780,1560,1,1,3,3,0,0,0.0,344,5,2010,159900
903430080,52.0,3068,Inside,OldTown,6,8,1920,VinylSd,NONE,1,BrkTil,3,1,662.0,662.0,4,662,1324,1,0,3,2,0,0,180.0,0,2,2010,122000
903450110,110.0,8472,Corner,IDOTRR,5,5,1963,Wd Sdng,NONE,0,CBlock,4,4,0.0,816.0,2,0,816,1,0,2,2,0,0,516.0,106,5,2010,110000
903454060,70.0,5600,Inside,IDOTRR,4,5,1930,VinylSd,NONE,0,Slab,0,0,0.0,0.0,1,720,1092,2,0,3,1,0,0,0.0,0,7,2010,55000
903476030,76.0,7630,Inside,OldTown,5,9,1900,Wd Sdng,NONE,1,BrkTil,4,1,360.0,360.0,3,780,1812,2,0,4,3,1,1,672.0,344,5,2010,140000
904100140,,24090,Inside,ClearCr,7,7,1940,MetalSd,NONE,1,CBlock,3,2,1032.0,1032.0,4,1196,2403,2,0,4,2,2,3,349.0,56,6,2010,244400
904101110,100.0,15263,Inside,ClearCr,5,5,1959,HdBoard,BrkFace,1,CBlock,4,1,656.0,1422.0,3,0,1675,2,0,3,2,2,4,365.0,0,5,2010,173000
904300150,72.0,10632,Inside,ClearCr,5,3,1917,Wd Sdng,NONE,1,BrkTil,4,1,689.0,689.0,3,499,1224,1,1,3,0,0,0,180.0,0,1,2010,107500
904302260,60.0,9900,Inside,SWISU,5,4,1915,Wd Sdng,NONE,0,BrkTil,3,1,186.0,1212.0,2,180,1392,1,0,3,2,0,0,0.0,0,2,2010,100000
904350045,65.0,6001,Inside,SWISU,6,5,1940,VinylSd,NONE,1,CBlock,2,1,232.0,600.0,4,319,919,1,0,3,2,0,0,231.0,0,3,2010,95000
904351040,,6449,Inside,SWISU,4,1,1907,Wd Sdng,NONE,1,CBlock,3,1,634.0,707.0,2,942,1884,1,1,4,2,0,0,0.0,0,3,2010,93369
904352190,60.0,6048,Corner,SWISU,5,7,1910,Wd Sdng,NONE,1,BrkTil,3,2,120.0,856.0,3,744,1680,2,0,2,2,1,4,450.0,56,6,2010,114900
905101100,54.0,6342,Inside,Sawyer,5,8,1875,VinylSd,NONE,1,CBlock,3,1,780.0,780.0,3,240,1020,1,0,2,2,0,0,0.0,0,5,2010,94000
905101300,72.0,10773,Inside,Sawyer,4,3,1967,Plywood,BrkFace,0,CBlock,3,1,1128.0,1832.0,2,0,1832,2,0,4,2,0,0,0.0,0,5,2010,136000
905101310,72.0,10778,Inside,Sawyer,4,5,1968,HdBoard,NONE,1,CBlock,3,1,1768.0,1768.0,2,0,1768,2,0,4,2,0,0,0.0,0,4,2010,136500
905102060,75.0,11625,Inside,Sawyer,5,4,1965,Plywood,NONE,1,PConc,3,2,198.0,1039.0,4,0,1039,1,1,3,2,0,0,504.0,0,4,2010,131500
905103060,,11341,Inside,Sawyer,5,6,1957,Wd Sdng,BrkFace,1,CBlock,4,1,90.0,1392.0,2,0,1392,1,1,3,2,1,4,528.0,0,5,2010,121500
905104210,70.0,8521,FR2,Sawyer,5,5,1967,HdBoard,NONE,1,CBlock,3,1,70.0,912.0,2,0,912,1,0,3,2,1,2,336.0,0,5,2010,125000
905105070,,8246,Inside,Sawyer,5,8,1968,Plywood,NONE,1,CBlock,3,2,204.0,1060.0,4,0,1060,1,0,3,3,1,3,270.0,406,5,2010,154000
905105200,65.0,7800,Inside,Sawyer,5,7,1966,HdBoard,BrkFace,1,CBlock,3,2,150.0,864.0,4,0,892,1,0,3,3,0,0,416.0,0,6,2010,137900
905106140,80.0,9364,Corner,Sawyer,6,7,1969,HdBoard,Stone,1,CBlock,3,1,292.0,663.0,2,689,1352,1,1,4,2,0,0,299.0,379,3,2010,158000
905106170,65.0,7832,Inside,Sawyer,5,5,1968,HdBoard,NONE,1,CBlock,3,1,89.0,864.0,4,0,864,1,0,2,2,0,0,280.0,226,5,2010,137250
905107110,,7424,Inside,Sawyer,5,5,1978,Plywood,NONE,1,CBlock,4,3,0.0,1319.0,2,0,1373,1,0,3,2,2,3,591.0,0,5,2010,160250
905107250,86.0,11227,Inside,Sawyer,5,5,1968,HdBoard,NONE,1,CBlock,3,1,0.0,720.0,4,720,1440,1,1,4,2,2,3,480.0,192,3,2010,163000
905107320,,11616,CulDSac,Sawyer,6,5,1978,HdBoard,BrkCmn,1,CBlock,3,2,234.0,672.0,2,714,1386,2,1,3,2,1,3,440.0,335,4,2010,158900
905109130,80.0,14000,Inside,ClearCr,7,5,1996,Wd Sdng,NONE,2,PConc,5,4,105.0,1306.0,4,954,2260,2,1,3,3,0,0,533.0,296,4,2010,328000
905109170,,20062,Inside,ClearCr,7,7,1977,Wd Sdng,NONE,2,CBlock,4,4,328.0,1420.0,3,0,1483,1,1,1,2,2,3,690.0,496,4,2010,270000
905201030,94.0,9259,Corner,Sawyer,4,4,1927,Wd Sdng,NONE,1,BrkTil,2,1,660.0,660.0,2,0,756,1,0,2,2,0,0,440.0,80,6,2010,85000
905202090,60.0,9600,Inside,Sawyer,4,7,1950,VinylSd,NONE,1,CBlock,4,1,625.0,1067.0,2,0,1067,2,0,2,3,0,0,436.0,290,2,2010,128000
905325030,,23595,Inside,ClearCr,7,6,1979,Plywood,NONE,2,PConc,4,4,74.0,1332.0,2,192,1524,0,1,0,3,1,3,586.0,268,4,2010,260000
905352140,,17082,CulDSac,ClearCr,6,5,1978,VinylSd,BrkFace,1,PConc,4,3,153.0,1117.0,4,864,1981,2,1,4,3,1,3,522.0,336,5,2010,230000
905378040,124.0,18600,Inside,Edwards,3,4,1938,Wd Sdng,NONE,1,CBlock,3,2,0.0,972.0,2,558,1610,2,0,4,1,1,4,480.0,0,6,2010,124000
905426060,85.0,10625,Corner,Edwards,5,5,1920,Wd Sdng,NONE,1,BrkTil,3,1,350.0,458.0,1,0,835,1,0,2,2,0,0,366.0,0,5,2010,83000
905426200,65.0,11479,Inside,Edwards,6,7,1950,Wd Sdng,NONE,1,CBlock,3,1,172.0,663.0,4,0,1074,1,0,3,3,1,3,467.0,0,6,2010,144500
905451320,68.0,9571,Inside,Edwards,5,6,1956,Wd Sdng,NONE,1,CBlock,3,3,405.0,1144.0,2,0,1144,1,0,3,2,0,0,596.0,44,6,2010,129000
905452110,50.0,9350,Inside,Edwards,4,6,1947,WdShing,NONE,1,CBlock,3,1,564.0,756.0,4,0,1531,1,0,3,2,1,3,209.0,0,6,2010,127000
905452160,75.0,9525,Inside,Edwards,5,7,1954,WdShing,NONE,1,CBlock,3,3,218.0,1172.0,2,0,1172,1,0,3,2,0,0,366.0,240,6,2010,128000
905453040,83.0,10420,Corner,Edwards,6,5,2009,VinylSd,NONE,1,PConc,4,2,1176.0,1212.0,4,0,1212,2,0,3,3,0,0,460.0,100,3,2010,186000
905453080,44.0,17485,Inside,Edwards,7,5,2009,VinylSd,Stone,2,PConc,4,4,162.0,1508.0,4,0,1508,1,0,1,3,2,3,572.0,0,1,2010,308030
905475510,,11200,CulDSac,Edwards,5,3,1964,Wd Sdng,NONE,1,CBlock,3,2,1250.0,1250.0,4,0,1298,2,0,3,2,0,0,504.0,0,6,2010,114000
905478190,60.0,11100,Inside,Edwards,4,7,1946,MetalSd,NONE,1,CBlock,0,0,0.0,0.0,4,0,930,1,0,2,3,0,0,308.0,0,4,2010,84900
906201030,77.0,9206,Inside,SawyerW,6,5,1985,HdBoard,BrkFace,2,CBlock,4,1,741.0,741.0,2,755,1732,2,1,3,3,1,3,476.0,192,6,2010,178000
906201120,83.0,11980,Inside,SawyerW,7,5,1987,Plywood,BrkFace,2,CBlock,4,4,0.0,1433.0,4,0,1433,1,1,1,3,2,3,528.0,0,6,2010,270000
906204230,87.0,12361,CulDSac,SawyerW,6,7,1993,VinylSd,BrkFace,2,PConc,4,1,86.0,946.0,4,838,1802,2,1,3,3,1,4,1017.0,450,5,2010,218000
906223090,80.0,9938,Inside,SawyerW,7,5,1993,MetalSd,BrkFace,2,PConc,4,1,300.0,1050.0,4,887,1949,2,1,3,3,1,3,574.0,156,6,2010,236000
906225210,73.0,9069,Inside,SawyerW,6,6,1992,HdBoard,NONE,1,PConc,4,3,189.0,936.0,4,0,996,1,0,2,3,0,0,564.0,120,4,2010,147000
906378100,64.0,10475,Corner,CollgCr,8,5,2008,VinylSd,Stone,2,PConc,4,3,1694.0,1694.0,4,0,1694,2,0,3,3,0,0,776.0,160,2,2010,245350
906380190,64.0,6762,Inside,CollgCr,7,5,2006,VinylSd,Stone,2,PConc,4,3,501.0,1187.0,4,0,1208,2,0,2,3,0,0,632.0,105,2,2010,206000
906385010,94.0,10402,Corner,CollgCr,7,5,2009,VinylSd,NONE,1,PConc,4,1,1226.0,1226.0,4,0,1226,2,0,3,3,0,0,740.0,0,5,2010,198900
906385020,64.0,7360,Inside,CollgCr,7,5,2010,VinylSd,Stone,2,PConc,4,1,1198.0,1222.0,4,0,1222,2,0,2,3,0,0,615.0,0,3,2010,187000
906402200,90.0,12376,Corner,SawyerW,7,5,1990,Plywood,NONE,1,PConc,4,2,203.0,1673.0,3,1523,3222,3,0,5,3,2,3,594.0,367,5,2010,320000
906425045,82.0,14235,Inside,SawyerW,6,8,1900,Wd Sdng,NONE,1,PConc,2,1,676.0,676.0,2,614,1445,2,0,3,2,0,0,484.0,0,3,2010,138500
906477110,80.0,8816,Inside,ClearCr,6,7,1971,HdBoard,BrkFace,1,CBlock,3,3,506.0,1010.0,3,0,1052,1,0,3,2,0,0,440.0,0,6,2010,155000
907125090,82.0,11105,Corner,CollgCr,5,5,1996,VinylSd,NONE,1,PConc,4,3,0.0,870.0,3,0,965,1,0,2,2,0,0,580.0,71,7,2010,159000
907180050,,9337,Inside,CollgCr,7,5,1997,VinylSd,NONE,1,PConc,4,1,525.0,878.0,4,800,1692,2,1,3,2,1,3,513.0,0,4,2010,191000
907185060,70.0,8750,Inside,CollgCr,6,5,1998,VinylSd,BrkFace,1,PConc,4,1,299.0,804.0,4,878,1682,2,1,3,3,0,0,523.0,0,6,2010,200500
907200280,38.0,15240,FR2,CollgCr,5,8,1977,CemntBd,NONE,2,CBlock,4,1,140.0,1026.0,4,0,1026,1,1,3,2,0,0,308.0,316,6,2010,150000
907200290,,10900,FR2,CollgCr,6,7,1977,HdBoard,BrkFace,1,CBlock,4,1,311.0,689.0,4,703,1392,1,1,3,2,0,0,299.0,0,3,2010,161750
907200340,75.0,10650,Corner,CollgCr,5,6,1976,HdBoard,NONE,1,CBlock,3,3,0.0,894.0,2,0,894,1,0,3,2,0,0,308.0,365,2,2010,128200
907203070,68.0,7480,Inside,CollgCr,5,6,1972,Wd Sdng,NONE,1,CBlock,3,3,396.0,876.0,2,0,876,1,0,3,2,0,0,484.0,0,6,2010,127000
907250030,80.0,10389,Inside,CollgCr,8,5,2003,CemntBd,BrkFace,2,PConc,4,1,296.0,1978.0,4,0,1978,2,1,3,3,1,4,850.0,188,5,2010,318000
907252120,,11423,Inside,CollgCr,8,5,2001,VinylSd,BrkFace,2,PConc,4,3,223.0,1581.0,4,0,1601,2,0,3,3,1,3,670.0,180,5,2010,272000
907262050,44.0,9548,CulDSac,CollgCr,7,6,2003,VinylSd,BrkFace,2,PConc,4,1,458.0,941.0,4,888,1829,2,1,3,3,1,3,613.0,192,1,2010,237000
907280040,75.0,9375,Inside,CollgCr,7,5,1997,VinylSd,NONE,2,PConc,4,1,1040.0,1040.0,4,1054,2098,2,1,4,3,1,3,621.0,331,4,2010,240000
907290040,48.0,12137,CulDSac,CollgCr,7,5,1998,VinylSd,BrkFace,1,PConc,4,1,1649.0,1649.0,4,0,1661,2,0,3,3,0,0,598.0,0,5,2010,224900
907290170,,4435,Inside,CollgCr,6,5,2003,VinylSd,BrkFace,2,PConc,4,3,176.0,848.0,4,0,848,1,0,1,3,0,0,420.0,140,4,2010,143750
907290240,,4426,Inside,CollgCr,6,5,2004,VinylSd,BrkFace,2,PConc,4,3,186.0,848.0,4,0,848,1,0,1,3,0,0,420.0,160,5,2010,143000
907401090,48.0,10635,FR2,CollgCr,8,5,2003,VinylSd,BrkFace,2,PConc,4,3,315.0,1657.0,4,0,1668,2,0,3,3,1,3,502.0,0,5,2010,232000
907410080,70.0,8400,Inside,CollgCr,7,5,2004,VinylSd,BrkFace,2,PConc,4,3,761.0,1473.0,4,0,1484,2,0,3,3,0,0,606.0,0,5,2010,213000
907414030,65.0,8773,FR2,CollgCr,7,5,2004,VinylSd,BrkFace,2,PConc,4,3,1390.0,1414.0,4,0,1414,2,0,3,3,0,0,494.0,132,5,2010,185500
908102060,67.0,8777,Inside,Edwards,3,6,1945,VinylSd,NONE,1,CBlock,0,0,0.0,0.0,2,0,640,1,0,2,2,0,0,240.0,0,4,2010,84900
908102110,68.0,8842,Corner,Edwards,5,6,1954,VinylSd,NONE,1,CBlock,2,1,381.0,381.0,4,0,992,1,0,3,2,0,0,319.0,60,1,2010,155891
908102130,75.0,9825,Inside,Edwards,5,5,1965,AsphShn,NONE,1,CBlock,0,0,0.0,0.0,2,0,1664,2,0,4,2,0,0,0.0,0,5,2010,100000
908102170,60.0,10044,CulDSac,Edwards,5,6,1968,MetalSd,NONE,1,CBlock,4,4,126.0,1196.0,2,0,1196,1,0,3,2,0,0,336.0,257,6,2010,144000
908102300,89.0,11792,Inside,Edwards,4,5,1948,VinylSd,NONE,1,CBlock,3,1,744.0,744.0,4,328,1120,1,0,2,1,0,0,480.0,0,6,2010,64000
908103350,65.0,6305,Inside,Edwards,6,6,1975,Plywood,NONE,1,CBlock,3,3,480.0,1008.0,2,0,1096,1,0,3,2,1,2,352.0,0,6,2010,125200
908152080,94.0,7819,Inside,Edwards,6,5,1976,Plywood,NONE,1,CBlock,3,3,480.0,1029.0,2,0,1117,1,0,3,2,1,3,672.0,144,3,2010,107000
908203100,64.0,6410,Inside,Edwards,4,5,1958,WdShing,NONE,1,CBlock,3,1,960.0,960.0,4,0,960,1,0,3,2,0,0,0.0,0,5,2010,90000
908208020,80.0,8546,Corner,Edwards,4,5,2003,VinylSd,NONE,1,PConc,4,1,1121.0,1121.0,4,0,1121,2,0,2,2,0,0,440.0,132,3,2010,140000
908225320,52.0,8741,Inside,Edwards,6,4,1945,VinylSd,NONE,1,CBlock,3,1,641.0,735.0,2,689,1487,1,1,3,2,1,4,220.0,0,4,2010,113000
908226130,60.0,12180,Inside,Edwards,4,4,1941,MetalSd,NONE,1,BrkTil,4,1,324.0,672.0,1,252,924,1,0,2,1,0,0,280.0,0,7,2010,80000
908275300,68.0,8562,Inside,Edwards,5,6,1957,HdBoard,Stone,1,CBlock,3,3,833.0,1216.0,4,0,1526,1,0,4,2,1,4,364.0,116,5,2010,144500
909100080,67.0,4853,Inside,SWISU,5,6,1924,MetalSd,BrkFace,1,BrkTil,3,2,974.0,1107.0,1,0,1296,2,0,2,1,1,4,260.0,0,5,2010,104000
909100110,66.0,6858,Corner,SWISU,6,4,1915,Wd Sdng,NONE,1,PConc,4,1,806.0,806.0,2,806,1647,1,1,4,1,0,0,216.0,0,5,2010,128000
909101070,45.0,8212,Inside,Edwards,3,3,1914,Stucco,NONE,1,BrkTil,3,1,661.0,864.0,2,0,864,1,0,2,2,0,0,200.0,0,6,2010,58500
909176140,50.0,5000,Inside,SWISU,5,6,1924,BrkFace,NONE,1,BrkTil,3,1,808.0,1026.0,2,665,1691,2,0,3,3,1,4,308.0,0,5,2010,127000
909176150,,7890,Corner,SWISU,6,6,1939,Wd Sdng,NONE,1,CBlock,3,1,618.0,856.0,2,0,856,1,0,2,2,1,4,399.0,0,3,2010,126000
909177100,60.0,7200,Inside,SWISU,4,6,1967,Plywood,NONE,1,Slab,0,0,0.0,0.0,2,1788,2650,3,0,6,2,0,0,0.0,0,2,2010,160000
909250030,51.0,9839,Inside,SWISU,5,2,1931,VinylSd,NONE,1,PConc,3,1,894.0,894.0,4,772,1666,1,0,3,2,1,4,0.0,0,5,2010,100000
909250060,50.0,9638,Inside,SWISU,6,7,1919,Wd Sdng,NONE,1,PConc,3,1,804.0,804.0,4,748,2447,2,0,4,3,1,4,336.0,272,3,2010,169000
909281080,78.0,10452,Inside,Crawfor,7,6,1941,Wd Sdng,BrkFace,2,BrkTil,4,1,850.0,1528.0,4,908,2133,1,1,4,2,2,3,312.0,0,7,2010,257500
909426080,78.0,15600,Inside,Crawfor,5,6,1950,VinylSd,BrkFace,1,CBlock,3,1,657.0,1032.0,4,1075,2177,2,1,5,2,0,0,484.0,0,3,2010,215000
909427230,66.0,9042,Inside,Crawfor,7,9,1941,CemntBd,NONE,3,Stone,3,1,877.0,1152.0,4,1152,2340,2,0,4,3,2,4,252.0,0,5,2010,266500
909428280,100.0,17500,Inside,Crawfor,7,8,1959,BrkFace,NONE,2,PConc,4,3,496.0,1902.0,2,0,1902,2,0,3,4,2,3,567.0,0,5,2010,335000
909452114,85.0,19645,FR2,Crawfor,7,6,1994,VinylSd,BrkFace,1,PConc,4,1,80.0,423.0,4,756,1652,2,1,3,3,0,0,473.0,0,6,2010,203135
909455030,35.0,3907,Inside,Blueste,8,6,1989,HdBoard,NONE,2,CBlock,4,4,235.0,982.0,3,0,1034,1,0,1,3,1,3,598.0,141,4,2010,185000
909455040,35.0,3907,Inside,Blueste,8,5,1989,HdBoard,NONE,2,CBlock,4,3,1115.0,1191.0,3,0,1191,2,0,2,3,1,3,531.0,112,3,2010,162500
909475140,100.0,15602,Inside,Crawfor,7,8,1959,BrkFace,NONE,1,CBlock,3,1,254.0,1501.0,2,0,1801,2,0,1,2,2,3,484.0,0,3,2010,289000
910202060,40.0,5436,Inside,IDOTRR,4,8,1922,VinylSd,NONE,1,BrkTil,3,1,61.0,796.0,3,358,1154,1,0,3,3,0,0,240.0,0,5,2010,125500
